trade_date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
20160414,0.382866099,0.805872385,0.668646995,-0.713488648,-0.968055887,0.660678444,0.848568402,0.27354182
20160415,0.416657304,0.820945377,0.625642441,-0.698923293,-1.04208895,0.693299798,0.893541272,0.130625886
20160418,0.197719768,1.197438281,0.352406861,-0.660834329,-1.104914905,0.727067191,0.853821596,0.089828278
20160419,0.246275086,1.160112804,0.326092759,-0.614075298,-1.182797905,0.720443038,0.955285307,-0.022759769
20160420,0.071232863,1.257866159,0.126328543,-0.551948,-1.247521995,0.836258362,0.845746637,0.020693629
20160421,0.15618369,1.333222395,0.081171971,-0.566501233,-1.353800357,1.03630616,0.731756015,-0.164723255
20160422,0.320037613,1.114821935,0.420296564,-0.409071784,-1.311150574,0.634902771,1.323127068,-0.345825204
20160425,0.158482612,1.862722909,-0.237961348,-0.531398955,-1.336707374,0.829988776,0.821073792,-0.132573268
20160426,0.215739108,1.996358395,-0.096310924,-0.449921198,-1.118759404,0.197747918,1.322497535,0.064152214
20160427,0.098106359,2.481157535,-0.247760405,-0.546128553,-0.90154263,-0.018072935,1.26363656,0.304094989
20160428,-0.080200281,0.12644817,0.3029545,-0.137597555,-0.21694879,0.327478734,0.093005146,0.092669884
20160429,-0.079850299,0.153842251,0.31863701,-0.104910472,-0.225190047,0.339372103,0.108597554,0.05691737
20160503,-0.026692766,0.152156639,0.282273771,-0.119344223,-0.251162698,0.256474294,0.203574008,-0.00964193
20160504,-0.042333526,0.192868695,0.225563515,-0.121705241,-0.278835073,0.316552501,0.143073172,-0.028409831
20160505,-0.040726925,0.196208204,0.242208509,-0.103133568,-0.276645767,0.285063429,0.190877369,-0.047925319
20160506,-0.140949204,0.291288607,0.200540478,-0.082755495,-0.260890423,0.325084666,0.13630246,-0.021180287
20160509,-0.209076805,0.380198309,0.157473115,-0.039259608,-0.249823973,0.306931112,0.151774352,-0.024012414
20160510,0.466478248,0.575917143,0.19885577,-0.218791876,-0.518073521,0.38065308,0.39991859,-0.040092173
20160511,0.5060096,0.550003097,0.199438427,-0.197254897,-0.528546245,0.337402141,0.459486213,-0.099673115
20160512,0.543355963,0.526615126,0.22444767,-0.171519482,-0.518723566,0.246276876,0.565527906,-0.140102281
20160513,0.531115311,0.561612918,0.193784963,-0.163773684,-0.545204266,0.261417637,0.56981492,-0.179076234
20160516,0.531875786,0.728743491,0.086928006,-0.166451888,-0.519786652,0.118127747,0.655757959,-0.163119426
20160517,0.526341629,0.738164215,0.046030597,-0.151505243,-0.572489508,0.183378936,0.631163826,-0.233574373
20160518,0.511831826,0.819085352,-0.042131256,-0.149187049,-0.572000508,0.169745552,0.607590782,-0.198751074
20160519,0.502435127,0.876559382,-0.086447708,-0.153911963,-0.603992558,0.215367388,0.577722764,-0.241020293
20160520,0.551015383,0.862976062,-0.059348963,-0.126626451,-0.574061353,0.081967228,0.707826874,-0.256232015
20160523,0.50333919,1.296152296,-0.240142363,-0.21066465,-0.388488408,-0.261853959,0.77031554,0.017057452
20160524,0.400085477,1.719112938,-0.338340944,-0.259695242,-0.167403946,-0.585168379,0.842824689,0.392686529
20160525,0.410614056,1.804520958,-0.402651576,-0.286000739,-0.160618645,-0.602025276,0.805830996,0.420884464
20160601,0.090859542,-0.244762158,0.805028835,-0.211868176,-0.021082535,0.562164484,-0.190252827,0.479246691
20160602,0.083000384,-0.229739901,0.790719082,-0.202658912,-0.025363845,0.548280522,-0.172593599,0.467519194
20160603,0.099070966,-0.236210609,0.762218778,-0.216323442,-0.024671228,0.510132104,-0.155478759,0.45973232
20160606,0.08333625,-0.179201008,0.708478371,-0.194508399,-0.046462931,0.501916273,-0.133009427,0.427266803
20160607,0.086701241,-0.171239643,0.696910233,-0.189640311,-0.052995761,0.486493485,-0.113262286,0.410708528
20160608,0.066706707,-0.15420271,0.67350334,-0.185224427,-0.058133409,0.476461928,-0.10379779,0.406116226
20160613,-0.057963981,-0.025341839,0.557726855,-0.157264141,-0.099879748,0.508915812,-0.115624736,0.363671994
20160614,-0.01718099,-0.048204576,0.605579351,-0.139742425,-0.09392669,0.445831011,-0.029629948,0.322655602
20160615,-0.002156511,-0.065598978,0.585025666,-0.149455183,-0.126012411,0.462327551,-0.025372849,0.283921265
20160616,-0.023713815,-0.042116312,0.562919115,-0.136656736,-0.137843573,0.477436011,-0.031230868,0.26957974
20160617,-0.013981645,-0.055895757,0.550867067,-0.142550482,-0.154804523,0.467136376,-0.010944016,0.241878312
20160620,0.004588367,-0.029556257,0.515883141,-0.146706602,-0.171169742,0.423216571,0.035078763,0.194634542
20160621,-0.005514927,-0.010910194,0.493757099,-0.143410335,-0.176700846,0.416713718,0.039668549,0.186514774
20160622,0.019459982,-0.011663919,0.491035986,-0.147357301,-0.178806863,0.379649529,0.073761342,0.167693969
20160623,-0.016357228,-0.010569464,0.442604476,-0.165320982,-0.192329337,0.371915837,0.071408415,0.169834332
20160624,-0.073962671,0.02772963,0.423453833,-0.155427402,-0.187599467,0.362916206,0.076074038,0.174637341
20160627,-0.032812487,0.043092949,0.390997378,-0.156370393,-0.222035905,0.332877898,0.122622257,0.104886215
20160628,-0.030261687,0.036832007,0.358060158,-0.17278612,-0.249861884,0.345479225,0.115471623,0.074555675
20160629,0.000310612,0.018638464,0.353672987,-0.181490791,-0.263729065,0.31529828,0.152920899,0.045312855
20160630,0.002212154,0.031983838,0.315557968,-0.193747624,-0.283390536,0.334570576,0.132876914,0.027312412
20160701,0.013519232,0.046298909,0.304696365,-0.18496399,-0.297249363,0.337522926,0.140595841,0.000475278
20160704,0.057866663,-0.015470562,0.236134638,-0.239932019,-0.331274809,0.259724602,0.211867251,-0.039418363
20160705,0.187600634,-0.204728657,0.939929135,-0.394629701,-0.402248094,0.747634688,0.13552616,0.355177713
20160706,0.185366653,-0.149588219,0.900661418,-0.377438384,-0.421768961,0.762819817,0.130057355,0.324031029
20160707,0.193289871,-0.131659011,0.87138781,-0.373569309,-0.425166413,0.719890789,0.167287012,0.304863479
20160708,0.164044992,-0.065535043,0.847125682,-0.360672136,-0.434888726,0.731514947,0.164055372,0.274862758
20160711,0.172388187,-0.0780307,0.714235632,-0.405304906,-0.501999266,0.661453258,0.233154126,0.181562167
20160712,0.319262139,-0.243733722,0.641990298,-0.495316535,-0.527547897,0.498123417,0.338950855,0.128085483
20160713,0.328675471,-0.343322542,0.959018997,-0.70645504,-0.639073411,0.814874587,0.278146959,0.562836244
20160714,0.360211236,-0.192601259,0.990917791,-0.620623164,-0.666330156,0.865188437,0.303531339,0.455662729
20160715,0.372821251,-0.239204257,0.989093876,-0.655576759,-0.708878321,0.876537333,0.334491953,0.325850975
20160718,0.299330341,-0.078931564,0.816562796,-0.65242843,-0.780541805,0.838245593,0.389425066,0.217606225
20160719,0.192561554,-0.050088621,0.750115585,-0.658870273,-0.802889837,0.809033289,0.426665316,0.202549861
20160720,0.188489859,0.099385217,0.764612086,-0.583721265,-0.826348648,0.879331286,0.421741839,0.127180508
20160721,0.258649876,0.034247395,0.767453759,-0.598866126,-0.860440892,0.806765035,0.527321732,0.036843714
20160722,0.11895457,0.305797924,0.491926335,-0.601711421,-0.948886484,1.138526774,0.164416591,0.052946873
20160725,0.150070452,0.361359047,0.51336416,-0.533307281,-0.946616838,0.876351047,0.485915651,-0.076065583
20160726,0.298632054,0.163527177,0.559077258,-0.528193604,-0.977737516,0.635353245,0.781639324,-0.140791346
20160727,-0.011563699,1.096662508,-0.315723684,-0.865183986,-0.940893332,1.113203395,-0.265315797,0.320082336
20160728,-0.030339214,-0.028190331,0.588018104,-0.376253944,-0.529208467,0.578007787,0.302818421,0.084396472
20160729,-0.048095249,0.073984315,0.578378868,-0.327218802,-0.541504648,0.625325896,0.282139385,0.037716492
20160801,-0.091895556,0.163752201,0.48237543,-0.309572274,-0.573194061,0.580788195,0.342747193,-0.033397948
20160802,-0.086396497,0.185829465,0.481227148,-0.285394149,-0.581041937,0.552351873,0.391565939,-0.070456108
20160803,-0.098655665,0.218686354,0.432901912,-0.28114068,-0.607599848,0.571160291,0.383027153,-0.104865322
20160804,-0.098980099,0.237463585,0.430239114,-0.261729076,-0.610294198,0.533789263,0.435695019,-0.131844871
20160805,-0.068929283,0.227115212,0.4189238,-0.266244792,-0.630232417,0.485244214,0.498752508,-0.179874845
20160808,-0.033457487,0.302095711,0.294818624,-0.268888806,-0.686235394,0.451415724,0.535940776,-0.262564432
20160809,0.037091953,0.280956248,0.26386197,-0.27289337,-0.729946325,0.451068732,0.560917766,-0.327579972
20160810,0.025538874,0.347281572,0.195822553,-0.27847707,-0.753748492,0.495322176,0.509649301,-0.351232393
20160811,0.05403943,0.291379408,0.178373114,-0.302717389,-0.76963671,0.423969593,0.589801652,-0.379715213
20160812,0.228897679,0.154449765,0.160569208,-0.358211596,-0.792180634,0.277510381,0.737248563,-0.416513866
20160815,0.250683271,-0.173045143,-0.363575875,-0.800177369,-0.776074402,-0.172181257,0.795802338,-0.191891584
20160816,0.131018199,0.17118359,-0.100484427,-0.796552352,-0.946995229,0.578623718,0.370019329,0.257609625
20160817,0.160536445,0.235822544,0.084402131,-0.630819015,-0.931677315,0.462168945,0.623825038,0.135519994
20160818,0.105685339,0.302084582,0.032482959,-0.560783243,-0.993949701,0.533971312,0.629446313,0.077270775
20160819,0.185931109,0.314359212,0.101389371,-0.424136633,-0.948206047,0.303966247,0.89492527,0.100812073
20160822,0.135749742,0.713729076,-0.028307281,-0.634158541,-1.035545355,0.638780161,0.522051788,-0.271981991
20160823,0.139673755,0.68541364,-0.050426502,-0.620541777,-1.034607042,0.498026069,0.658739383,-0.212108993
20160824,-0.445209808,3.587295911,-3.565310335,-1.870006502,-1.56202224,3.628946398,-4.128364645,0.866120771
20160825,-0.228402309,-0.06956009,0.373374167,-0.176220446,-0.156816737,0.319493566,0.030417749,0.146565865
20160826,-0.222480897,-0.035441276,0.381939039,-0.158444179,-0.158976511,0.313365617,0.049167397,0.115310155
20160829,-0.230285423,0.02803507,0.345305712,-0.142518686,-0.171980796,0.289584785,0.082089237,0.070827932
20160830,-0.214893447,0.02496706,0.33146617,-0.151137595,-0.182501924,0.267267307,0.105317355,0.049962586
20160831,-0.213861149,0.020824157,0.301228976,-0.175277549,-0.190193315,0.233969782,0.126413899,0.042379889
20160901,-0.265673836,0.056548887,0.255654137,-0.184301884,-0.197763615,0.243340936,0.109292537,0.043940284
20160902,-0.244254043,0.070113534,0.258910699,-0.168879811,-0.200488227,0.218865638,0.140754713,0.018804485
20160905,-0.245671315,0.110869632,0.202276326,-0.176926604,-0.225688276,0.199409814,0.162790032,-0.027227024
20160906,-0.232870755,0.112410383,0.189257238,-0.180880663,-0.239942265,0.192382363,0.176759082,-0.053993829
20160907,-0.230373242,0.116953917,0.164478556,-0.186927829,-0.255288371,0.191972116,0.180141256,-0.073969522
20160908,-0.234393293,0.129480092,0.133884702,-0.186147455,-0.279757384,0.21977269,0.162772844,-0.103211677
20160909,-0.256589467,0.135356988,0.09668107,-0.186486114,-0.301933242,0.250880204,0.139423913,-0.123781371
20160912,-0.325741572,0.206628493,0.105613917,-0.112629978,-0.256875329,0.129339375,0.264164145,-0.103737421
20160913,-0.32173964,0.264916517,0.072756978,-0.102049628,-0.275950594,0.199098791,0.201726421,-0.131338214
20160914,-0.334154437,0.291591611,0.106534258,-0.060545358,-0.255310511,0.153131328,0.264720891,-0.138082548
20160919,-0.308651344,0.398993891,-0.018255583,-0.081425599,-0.296052793,0.14428736,0.255150408,-0.183263619
20160920,-0.314069397,0.419233906,-0.017808823,-0.068375818,-0.287695702,0.108836569,0.291727065,-0.181944192
20160921,-0.302046557,0.440887355,-0.024660645,-0.071316706,-0.284217853,0.077048386,0.319567379,-0.183945758
20160922,-0.275206985,0.470755868,-0.085622402,-0.096758429,-0.307630278,0.109244402,0.271500944,-0.191637229
20160923,-0.278831324,0.467227179,-0.042271916,-0.066494005,-0.292255423,0.045948301,0.357398525,-0.206522454
20160926,-0.359648807,0.812016709,-0.194400332,-0.097913149,-0.179016921,-0.077217143,0.292882382,0.00371851
20160927,0.285569556,0.819114396,0.10101856,-0.318622135,-0.233354542,-0.123770459,0.492761737,0.236888255
20160928,0.270351955,0.674994279,0.104304077,-0.265245783,-0.371380424,0.051585431,0.484729929,0.023016547
20160929,0.642734842,-0.089925564,0.220648361,-0.218689751,-0.205015508,0.237905066,0.017102255,-0.015977218
20160930,0.646986143,-0.067610358,0.195172143,-0.217636371,-0.197857601,0.211435369,0.024227456,-0.015751462
20161010,0.702278165,0.065844066,0.021123952,-0.192458792,-0.210269736,0.071990905,0.109636006,-0.125287544
20161011,0.712242005,0.090365837,0.001297778,-0.182825852,-0.215642665,0.071428869,0.106601605,-0.138863543
20161012,0.699785582,0.092855215,-0.001268193,-0.177026864,-0.242271989,0.091585654,0.117367009,-0.170068519
20161013,0.699417993,0.105108868,-0.014578917,-0.178678851,-0.242145503,0.073075364,0.13276519,-0.177677775
20161014,0.719142603,0.12656381,-0.037982284,-0.17546363,-0.227624015,0.038203089,0.141196191,-0.1776584
20161017,0.686562525,0.185773967,-0.074302217,-0.171083372,-0.264991707,0.042361309,0.172855333,-0.21361697
20161018,0.74926788,0.206856417,-0.115665949,-0.174121646,-0.195689482,-0.075403185,0.189725512,-0.178979173
20161019,0.893256182,-0.38919184,0.354395547,0.060175833,-0.716593466,0.729386097,0.285539122,-0.345983274
20161020,0.895791083,-0.361174476,0.289633875,0.106235808,-0.751183059,0.748701908,0.290549909,-0.351028954
20161021,0.945111956,-0.399646449,0.22799691,0.118790175,-0.759869555,0.694591617,0.321781878,-0.365827995
20161024,1.028638036,-0.566911565,-0.104897709,0.336578763,-0.885322999,0.605854367,0.460882717,-0.25625727
20161025,1.016170984,-0.679322214,-0.460158815,0.905756627,-1.124720056,0.754384862,0.612878063,0.089841902
20161026,0.791210544,0.651810896,-0.041174163,-0.417832813,-0.204558121,-0.188848162,0.371755173,0.157024366
20161027,0.008412557,-0.036563067,0.289440663,-0.197101782,-0.275867637,0.326628743,0.092715646,-0.025706853
20161028,-0.027243247,-0.087799891,0.230004753,-0.252286151,-0.295472506,0.286234697,0.11734809,-0.022867108
20161031,-0.012546587,-0.001998144,0.216872897,-0.211926932,-0.309727909,0.282878077,0.14293575,-0.086458457
20161101,0.002075384,-0.012560735,0.212459632,-0.218450948,-0.315703355,0.246582132,0.181955762,-0.105026608
20161102,-0.035440776,0.041179389,0.16797767,-0.216013865,-0.326446924,0.279710021,0.142693534,-0.111922629
20161103,-0.046450817,-0.08401961,0.106014365,-0.300210858,-0.344629642,0.163288894,0.230095507,-0.094262634
20161104,0.033790498,0.154958893,0.352284566,-0.275018305,-0.596220567,0.473624507,0.400543713,-0.202368086
20161107,0.065769541,0.277427408,0.292501898,-0.227586154,-0.605103731,0.376134299,0.505672506,-0.265811378
20161108,0.054148592,0.212491211,0.166856955,-0.334202744,-0.657592824,0.352479274,0.497547913,-0.289939859
20161109,-0.061071694,0.321005876,-0.007967817,-0.359682762,-0.711945078,0.48948491,0.332798391,-0.275820223
20161110,0.057490698,0.21122749,0.074639892,-0.353293096,-0.752717024,0.404238939,0.500168832,-0.412502844
20161111,0.116706486,0.097174381,0.071150327,-0.404076178,-0.761902519,0.253163793,0.652112087,-0.444660444
20161114,0.086256327,0.151431875,-0.182913203,-0.477756815,-0.838113777,0.232237593,0.620585139,-0.457365194
20161115,0.129344084,0.352178006,-0.102502943,-0.384407966,-0.83433392,0.321624977,0.585971219,-0.560538229
20161116,0.124013465,0.410339859,-0.111893534,-0.367814961,-0.850689621,0.332678955,0.593514454,-0.606041218
20161117,0.156358009,0.375889541,-0.16962216,-0.37421807,-0.903882065,0.365657218,0.587867365,-0.661550707
20161118,0.148800417,0.502147065,-0.255473821,-0.352608227,-0.924110936,0.45775223,0.478432992,-0.673331885
20161121,0.20474534,0.41385175,-0.311868524,-0.396581798,-0.862953785,-0.01761919,0.887567598,-0.54681806
20161122,0.400220206,0.32518187,-0.029699645,-0.551457932,-1.068006741,0.415271501,0.775806762,-0.352373441
20161123,0.197362122,0.293785664,-0.253526511,-0.270938857,-0.378390427,-0.018168457,0.330887967,-0.236314726
20161124,-0.007303044,-0.259992503,0.29875908,-0.273884187,-0.243295515,0.289231095,0.046296857,0.079361152
20161125,0.139394204,-0.468081969,0.676131572,-0.412657413,-0.428312392,0.541688877,0.170631008,0.166788564
20161128,-0.055224512,-0.595489815,0.282096777,-0.682697713,-0.491653547,0.328065767,0.207074019,0.241585864
20161129,0.455667009,-0.730332931,0.604822,-0.858898198,-0.64847985,0.498470862,0.323700944,0.228614495
20161130,0.276915415,-0.491800412,0.805697328,-0.971964401,-0.843767064,0.847252713,0.2876103,0.300906295
20161201,0.413523928,-0.467140049,0.872729938,-0.901696155,-0.875207394,0.779543192,0.436868733,0.138335391
20161202,0.223562322,-0.326930543,0.736011201,-0.910688495,-0.958206001,0.879323724,0.379731873,0.106433216
20161205,-0.164449633,0.062531913,0.540039006,-0.796637155,-1.034718639,0.92979849,0.416943642,-7.34E-05
20161206,0.448203748,-0.310372837,1.263546442,-0.914710858,-1.020572352,1.121177348,0.500440885,0.188763008
20161207,0.51137841,-0.302495791,1.208516532,-0.899224483,-1.084513313,1.091186403,0.579267124,0.070402815
20161208,0.535309721,-0.247619565,0.967857635,-0.94145409,-1.240829303,1.311640641,0.403199805,-0.020685096
20161209,0.845323943,-0.591977743,0.995804318,-0.993066405,-1.168704829,0.767970292,0.852545048,-0.079988624
20161212,0.556505986,-0.09247647,0.606923174,-1.015074514,-1.277297116,0.862136512,0.73215195,-0.125789519
20161213,0.503845281,0.169215963,0.700633745,-0.843990809,-1.292761916,0.931900582,0.797791016,-0.295673817
20161214,0.435369784,0.355197077,0.669468226,-0.756704457,-1.319524707,0.986774672,0.801818674,-0.3661861
20161215,-0.13692017,0.72115466,0.619746386,-0.634000594,-1.179068411,0.826866273,0.910204564,-0.095421021
20161216,0.437904101,0.692786866,1.101500862,-0.677293505,-1.314438681,1.25746109,0.862344843,-0.035856775
20161219,0.318396265,1.097626927,0.89650358,-0.53704084,-1.329387272,0.993871073,1.147926879,-0.11390055
20161220,0.084093812,1.323889931,0.741654511,-0.456434908,-1.272563114,0.851167708,1.243086423,0.049809834
20161221,0.438254753,1.213556307,0.738341775,-0.539863727,-1.400481748,0.868112538,1.291879288,-0.29719495
